track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
51311,Sidhu Moose Wala;Afsana Khan,Dhakka,Dhakka,62,246818,False,0.731,0.727,-6.001,0,0.327,0.0907,2.67e-05,0.852,0.79,176.042,hip-hop
51312,Jass Manak,Naah,Naah,62,185574,False,0.572,0.533,-5.062,0,0.0645,0.347,0.0,0.0794,0.441,155.69,hip-hop
51313,Mustafa Zahid,Aashiqui 2,Bhula Dena,63,240723,False,0.515,0.508,-6.66,0,0.0297,0.633,0.0,0.203,0.235,131.731,hip-hop
51314,Sunanda Sharma;Tanishk Bagchi,"Mummy Nu Pasand (From ""Jai Mummy Di"")","Mummy Nu Pasand (From ""Jai Mummy Di"")",63,184609,False,0.776,0.969,-0.079,0,0.105,0.0149,0.000153,0.352,0.802,94.018,hip-hop
51315,Badshah;Payal Dev,"Sajna, Say Yes To The Dress","Sajna, Say Yes To The Dress",65,158055,False,0.633,0.776,-3.839,0,0.173,0.296,0.0,0.225,0.889,107.636,hip-hop
51316,Guru Randhawa;Nikhita Gandhi;Tanishk Bagchi;Nora Fatehi,Naach Meri Rani,Naach Meri Rani,63,212692,False,0.676,0.488,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,hip-hop
51317,Sidhu Moose Wala;Blockboi Twitch,Moosetape,G-Shit (feat. Blockboi Twitch),62,233571,False,0.658,0.761,-6.645,1,0.257,0.0531,0.0,0.216,0.843,165.543,hip-hop
51319,Jordan Sandhu;Mehar Vaani;Desi Crew,Black Effect,Black Effect,62,175890,False,0.676,0.739,-5.319,0,0.159,0.137,0.0,0.233,0.755,146.056,hip-hop
51320,Eminem;Juice WRLD,Music To Be Murdered By,Godzilla (feat. Juice WRLD),83,210800,True,0.808,0.745,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,hip-hop
51322,Satinder Sartaaj,Seasons of Sartaaj,Udaarian,64,342585,False,0.659,0.712,-5.585,0,0.0352,0.584,0.0,0.201,0.883,143.792,hip-hop
51323,Raj Ranjodh,Babe Bhangra Paunde Ne,Attitude,43,169787,False,0.644,0.77,-4.807,1,0.0561,0.0541,0.0,0.22,0.367,93.989,hip-hop
51325,Anirudh Ravichander,Agnyaathavaasi,Gaali Vaaluga,61,258333,False,0.677,0.81,-6.192,0,0.0378,0.643,3e-06,0.168,0.614,110.044,hip-hop
51326,MC STAN,Tadipaar,Ek Din Pyaar,62,186600,True,0.717,0.699,-5.665,0,0.251,0.223,0.0,0.139,0.689,100.147,hip-hop
51327,Kahlon,Gucci di Sole,Gucci di Sole,62,168020,False,0.658,0.87,-5.228,0,0.308,0.0113,0.0,0.351,0.376,90.235,hip-hop
51330,Anirudh Ravichander;Jonita Gandhi,"Halamithi Habibo (From ""Beast"")","Halamithi Habibo (From ""Beast"")",61,279677,False,0.705,0.852,-4.552,0,0.252,0.226,0.000626,0.14,0.671,185.964,hip-hop
51337,Sidhu Moose Wala,Moosetape,Regret,62,311428,False,0.348,0.636,-4.139,0,0.0577,0.467,0.0,0.0944,0.466,73.416,hip-hop
51338,Karan Aujla,Way Ahead,They Know,63,144428,False,0.753,0.72,-7.686,0,0.232,0.063,0.0,0.237,0.613,140.125,hip-hop
51339,Anirudh Ravichander;Mohit Chauhan,3 (Original Motion Picture Soundtrack),Po Ve Po - The Pain of Love,61,254280,False,0.568,0.62,-6.874,0,0.0358,0.489,2.16e-05,0.108,0.347,89.98,hip-hop
51340,Anirudh Ravichander;Gana Balachandar,Master (Original Motion Picture Soundtrack),Vaathi Coming,61,228257,False,0.643,0.952,-4.15,1,0.246,0.276,0.49,0.0588,0.585,164.784,hip-hop
51343,Sidhu Moose Wala,Moosetape,Aroma,61,256909,False,0.554,0.524,-7.248,0,0.0377,0.325,0.0,0.0964,0.253,141.932,hip-hop
51344,Anirudh Ravichander,Remo (Original Motion Picture Soundtrack),Senjitaley,61,251333,False,0.655,0.941,-5.185,1,0.14,0.476,3.22e-06,0.215,0.344,88.073,hip-hop
51345,Anirudh Ravichander;Arjun Kanungo;Srinidhi Venkatesh,Remo (Original Motion Picture Soundtrack),Sirikkadhey,62,245888,False,0.632,0.629,-7.392,1,0.0354,0.151,0.00382,0.114,0.456,87.998,hip-hop
51346,King,The Carnival,She Don't Give A,61,206134,True,0.557,0.471,-9.414,0,0.355,0.517,2.6e-06,0.112,0.26,162.904,hip-hop
51348,Hiphop Tamizha;Anirudh Ravichander,"Takkunu Takkunu (From ""Mr. Local"")","Takkunu Takkunu - From ""Mr. Local""",62,212727,False,0.811,0.587,-10.091,1,0.0872,0.0829,0.0,0.173,0.758,110.027,hip-hop
51349,Hiphop Tamizha;Christopher Stanley;Sudarshan Ashok;Srinisha Jayaseelan,"Vilambara Idaiveli (From ""Imaikkaa Nodigal"")","Vilambara Idaiveli - From ""Imaikkaa Nodigal""",61,273396,False,0.631,0.818,-3.922,1,0.0338,0.11,0.0,0.091,0.551,108.065,hip-hop
51350,Kendrick Lamar;SZA,Black Panther The Album Music From And Inspired By,All The Stars (with SZA),83,232186,True,0.698,0.633,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,hip-hop
51352,Lizzo,About Damn Time,About Damn Time,89,191822,True,0.836,0.743,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,hip-hop
51353,The Yellow Diary;Shilpa Rao,Roz Roz,Roz Roz,63,218550,False,0.653,0.446,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,hip-hop
51354,Raftaar;Sukh-E Muzical Doctorz,All Black,All Black,61,218145,False,0.813,0.734,-5.464,0,0.0577,0.072,0.0,0.118,0.652,107.967,hip-hop
51355,Emiway Bantai,Machayenge,Machayenge,60,153077,False,0.807,0.628,-8.988,1,0.204,0.0146,0.0,0.0598,0.718,104.978,hip-hop
51356,Arivu,Prince (Tamil),Who Am I ?,58,243000,False,0.692,0.746,-8.926,1,0.0744,0.565,0.535,0.572,0.917,135.992,hip-hop
51358,DIVINE,Kohinoor,Chal Bombay,60,174000,False,0.862,0.619,-6.645,0,0.318,0.0434,0.0,0.117,0.512,95.036,hip-hop
51359,Badshah;J Balvin;Tainy,Voodoo (with J Balvin & Tainy),Voodoo (with J Balvin & Tainy),68,198130,True,0.797,0.782,-4.658,0,0.0504,0.00335,0.0,0.138,0.503,99.999,hip-hop
51360,AP Dhillon,Top Boy,Top Boy,63,136941,False,0.804,0.609,-8.481,0,0.268,0.375,1.74e-06,0.109,0.652,169.819,hip-hop
51361,AP Dhillon;Gurinder Gill;Money Musik;Shinda Kahlon,Not by Chance,Fate,62,170666,False,0.632,0.761,-5.958,0,0.0865,0.173,0.579,0.113,0.0679,90.006,hip-hop
51362,Amrit Maan;The PropheC,Hanji Hanji,Hanji Hanji,63,214459,False,0.871,0.553,-5.168,0,0.0484,0.346,1.43e-05,0.11,0.53,100.042,hip-hop
51363,MC SQUARE,Hustle 2.0,Ram Ram,61,213600,False,0.718,0.655,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,hip-hop
51364,Jass Manak,Naah Lofi,Naah Lofi,61,198995,False,0.41,0.449,-13.323,0,0.046,0.576,4.59e-06,0.757,0.235,139.449,hip-hop
51365,Jordan Sandhu,Teeje Week,Teeje Week,62,190203,False,0.679,0.77,-3.537,1,0.19,0.0583,0.0,0.0825,0.839,161.721,hip-hop
51366,Deep Jandu;DIVINE,Down to Earth,Bombay to Punjab,60,243297,False,0.584,0.739,-4.951,1,0.369,0.117,0.0,0.0534,0.361,200.105,hip-hop
51367,Badshah;Payal Dev,Genda Phool (feat. Payal Dev),Genda Phool (feat. Payal Dev),62,170769,False,0.955,0.538,-8.394,1,0.0734,0.132,0.00146,0.0704,0.837,116.977,hip-hop
51368,Guru Randhawa;Arjun,Hits Of Guru Randhawa,Suit Suit,63,190131,False,0.767,0.869,-3.381,0,0.0908,0.14,0.0,0.221,0.751,98.208,hip-hop
51369,Eminem,Recovery,Not Afraid,81,248133,True,0.855,0.954,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,hip-hop
51370,Karan Aujla,Laut Aana,Laut Aana,62,217226,False,0.518,0.664,-5.168,0,0.038,0.374,0.0,0.336,0.44,83.953,hip-hop
51372,Sidhu Moose Wala;Intense,Famous,Famous,60,249782,False,0.701,0.607,-6.723,0,0.264,0.04,0.0,0.353,0.544,91.747,hip-hop
51373,Dilpreet Dhillon;Desi Crew;Kaur B,Gaddi Vich,Gaddi Vich,60,172800,False,0.875,0.555,-5.871,1,0.076,0.179,0.0,0.124,0.59,99.997,hip-hop
51374,Sukhwinder Singh,Rab Ne Bana Di Jodi (Original),Haule Haule,63,263967,False,0.712,0.776,-7.424,0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,hip-hop
51375,Badshah,ONE (Original Never Ends),Mercy,63,162404,False,0.835,0.767,-5.181,0,0.0877,0.0716,0.000187,0.173,0.786,89.972,hip-hop
51376,Sidhu Moose Wala;Sunny Malton,Chosen,Chosen,60,264000,False,0.726,0.809,-4.192,1,0.358,0.47,0.0,0.3,0.622,79.969,hip-hop
51377,The Local Train,Aalas Ka Pedh,Dil Mere,63,211290,False,0.655,0.473,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,hip-hop
51379,Sidhu Moose Wala,Tibeyan Da Putt,Tibeyan Da Putt,61,308571,False,0.54,0.56,-8.176,1,0.381,0.0466,0.0,0.218,0.727,116.498,hip-hop
51381,Sachin-Jigar;Priya Saraiya;Jaideep Sahni,Shuddh Desi Romance,Gulabi,62,230661,False,0.673,0.663,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,hip-hop
51384,Anirudh Ravichander;Dhanush;Nikhita Gandhi,Thangamagan (Original Motion Picture Soundtrack),Oh Oh - The First Love of Tamizh,60,276705,False,0.594,0.587,-8.705,1,0.0268,0.413,0.00013,0.0904,0.448,85.002,hip-hop
51385,Anirudh Ravichander,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),Udhungada Sangu,61,209640,False,0.449,0.802,-5.55,0,0.1,0.22,0.0,0.0654,0.741,86.086,hip-hop
51386,Anirudh Ravichander;Kamal Haasan,Vikram (Original Motion Picture Soundtrack),Pathala Pathala,60,211384,False,0.827,0.78,-5.623,1,0.375,0.356,0.0,0.0651,0.938,130.033,hip-hop
51387,Anirudh Ravichander;Bjorn Surrao,"Master the Blaster (From ""Master"")","Master the Blaster (From ""Master"")",60,92250,False,0.756,0.816,-1.418,0,0.0972,0.3,0.0,0.172,0.899,100.04,hip-hop
51389,Anirudh Ravichander;Sid Sriram,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack),Yennai Maatrum Kadhale,60,274678,False,0.515,0.766,-7.291,0,0.0936,0.46,3.27e-06,0.136,0.346,112.457,hip-hop
51390,Vishal Dadlani;Sachin-Jigar,"Kudi Nu Nachne De (From ""Angrezi Medium"")","Kudi Nu Nachne De (From ""Angrezi Medium"")",63,172381,False,0.834,0.688,-7.494,1,0.0653,0.175,0.0,0.174,0.876,117.949,hip-hop
51391,Sidhu Moose Wala;DIVINE,Moosetape,Moosedrilla (feat. DIVINE),61,232173,False,0.709,0.829,-5.817,1,0.245,0.0698,0.0,0.561,0.654,137.954,hip-hop
51398,Stephen Zechariah;Pragathi Guruprasad,Usuraiya Tholaichaen,Usuraiya Tholaichaen,61,339442,False,0.567,0.585,-9.32,0,0.0329,0.517,4.84e-06,0.115,0.374,99.935,hip-hop
51400,Alfaaz,Alfaaz,Hai Mera Dil,60,209853,False,0.739,0.839,-4.175,0,0.0356,0.475,0.0,0.341,0.904,112.062,hip-hop
51401,Eminem;Rihanna,Recovery,Love The Way You Lie,83,263373,True,0.749,0.925,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,hip-hop
51402,Yung Gravy,Betty (Get Money),Betty (Get Money),87,146470,False,0.723,0.772,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,hip-hop
51403,Sidhu Moose Wala,Pbx 1,Selfmade,60,179513,False,0.659,0.666,-4.757,0,0.041,0.0988,0.0,0.278,0.326,91.952,hip-hop
51405,AP Dhillon;Gurinder Gill;Money Musik,Not by Chance,Goat,63,159130,False,0.725,0.821,-5.147,1,0.154,0.103,3e-06,0.118,0.135,91.821,hip-hop
51409,Jass Manak,Tera Mera Viah,Tera Mera Viah,61,197142,False,0.793,0.719,-3.698,0,0.125,0.352,0.0,0.574,0.435,83.925,hip-hop
51414,VTORNIK;Phonk,Money Rain (Phonk Remix),Money Rain - Phonk Remix,77,150941,True,0.936,0.791,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02,hip-hop
51417,Dabzee;SA,Thallumaala,"Manavaalan Thug - From ""Thallumaala""",60,200000,False,0.809,0.583,-8.771,1,0.0605,0.356,0.0,0.0622,0.478,96.049,hip-hop
51419,Sidhu Moose Wala,Moosetape,B & W,60,245454,False,0.886,0.749,-4.142,0,0.0966,0.185,0.0,0.0983,0.833,131.924,hip-hop
51432,Sachin-Jigar;Parineeti Chopra;Kausar Munir,Meri Pyaari Bindu,Maana Ke Hum Yaar Nahin,62,264614,False,0.537,0.367,-9.362,1,0.0241,0.815,0.0,0.132,0.348,90.953,hip-hop
51436,Sidhu Moose Wala,Moosetape,Calaboose,60,245200,False,0.747,0.758,-6.289,0,0.0742,0.0568,0.0,0.331,0.56,149.776,hip-hop
51450,J. Cole,2014 Forest Hills Drive,No Role Modelz,88,292799,True,0.69,0.521,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,hip-hop
51451,Yashraj;Dropped Out;Talwiinder,Dhundhala,Dhundhala,63,182400,False,0.648,0.45,-9.57,0,0.167,0.134,7.31e-05,0.137,0.472,99.932,hip-hop
51453,Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,82,175720,True,0.598,0.427,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,hip-hop
51454,Yo Yo Honey Singh,Together Forever,Together Forever,54,229218,False,0.737,0.832,-5.199,0,0.165,0.26,0.0,0.108,0.67,160.022,hip-hop
51455,Arjun Kanungo;Badshah,Baaki Baatein Peene Baad (Shots) (feat. Badshah),Baaki Baatein Peene Baad (Shots) (feat. Badshah),61,220312,False,0.566,0.862,-6.02,0,0.105,0.0246,0.0,0.103,0.455,147.974,hip-hop
51456,King,Baazi,Baazi,59,208800,False,0.696,0.847,-5.627,0,0.0312,0.344,0.0,0.171,0.68,100.017,hip-hop
51457,Jaura Phagwara;Enzo,Black Matte,Black Matte,60,214520,False,0.734,0.805,-2.848,0,0.247,0.246,0.0,0.108,0.71,171.899,hip-hop
51459,Yo Yo Honey Singh,Chaar Ikke,Brown Rang,59,211394,False,0.804,0.902,-3.067,0,0.0846,0.265,0.000413,0.0651,0.72,155.98,hip-hop
51460,Young Stunners;Talha Anjum;Talhah Yunus,Gumaan,Gumaan,61,260173,False,0.716,0.542,-6.195,1,0.304,0.358,0.0,0.106,0.571,77.502,hip-hop
51461,KR$NA,Untitled,Untitled,59,151384,False,0.906,0.811,-5.862,1,0.278,0.393,1.28e-05,0.0703,0.667,130.024,hip-hop
51462,King,Tum Saath Rehnaa,Tum Saath Rehnaa,59,215536,False,0.443,0.668,-12.031,1,0.294,0.693,0.000443,0.0579,0.512,98.072,hip-hop
51463,Lil Nas X;Billy Ray Cyrus,7 EP,Old Town Road - Remix,79,157066,False,0.878,0.619,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,hip-hop
51464,KR$NA,Lil Bunty,Lil Bunty,59,192000,True,0.869,0.826,-4.186,1,0.333,0.211,0.0,0.0696,0.503,110.05,hip-hop
51465,Mustafa Zahid,Ek Villain,Zaroorat,61,368852,False,0.354,0.712,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,hip-hop
51466,Sidhu Moose Wala,Dark Love,Dark Love,60,232081,False,0.736,0.672,-5.877,0,0.113,0.435,0.0,0.132,0.616,80.039,hip-hop
51467,AP Dhillon;Gurinder Gill,HIDDEN GEMS,WAR,62,221142,False,0.674,0.508,-10.56,0,0.298,0.159,0.000361,0.348,0.322,139.966,hip-hop
51468,Amrit Maan;Sidhu Moose Wala,Bambiha Bole (feat. Sidhu Moose Wala),Bambiha Bole,62,301348,False,0.775,0.618,-6.133,1,0.086,0.2,0.0,0.468,0.654,93.98,hip-hop
51469,Lehmber Hussainpuri,Tanu Weds Manu,Sadi Gali,64,264900,False,0.726,0.994,-2.433,0,0.0543,0.021,0.0108,0.222,0.779,129.989,hip-hop
51470,Jordan Sandhu,FAME,Majhail 1.0,61,169230,False,0.778,0.648,-4.722,0,0.318,0.238,0.0,0.278,0.678,155.836,hip-hop
51471,Wajid;Labh Janjua;Sneha Pant,Partner,Soni De Nakhre,61,261013,False,0.829,0.852,-5.4,1,0.0477,0.00698,0.000278,0.055,0.912,131.989,hip-hop
51474,Sidhu Moose Wala,Pbx 1,Devil,59,245524,False,0.57,0.793,-5.366,0,0.228,0.183,0.0,0.664,0.472,172.068,hip-hop
51475,Amar Sandhu,Bapu Tere Karke,Bapu Tere Karke,61,230561,False,0.726,0.654,-3.932,0,0.051,0.436,0.0,0.156,0.388,149.872,hip-hop
51477,Anirudh Ravichander,Vikram (Original Background Score),Amar Theme - Background Score,59,148023,False,0.679,0.724,-5.217,1,0.0423,0.121,0.79,0.164,0.0764,137.942,hip-hop
51478,Anirudh Ravichander;Gana Balachandar,"Vaathi Coming (From ""Master"")","Vaathi Coming (From ""Master"")",60,228257,False,0.649,0.947,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,hip-hop
51479,Anirudh Ravichander;Yo Yo Honey Singh;Hiphop Tamizha,Ethir Neechal (Original Motion Picture Soundtrack),Ethir Neechal,59,270720,False,0.752,0.97,-4.167,1,0.0943,0.0556,1.21e-06,0.0999,0.537,119.97,hip-hop
51483,Anirudh Ravichander;Vishal Dadlani,Kaththi (Original Motion Picture Soundtrack),Aathi,59,304920,False,0.59,0.822,-5.265,0,0.056,0.236,0.0,0.678,0.438,150.0,hip-hop
51484,Sidhu Moose Wala,Sin,Sin,60,187764,False,0.769,0.832,-5.038,0,0.182,0.111,0.0,0.574,0.34,84.981,hip-hop
51485,Akhil,Kalla Sohna Nai,Kalla Sohna Nai,61,156613,False,0.802,0.499,-5.881,1,0.0345,0.454,0.0,0.143,0.763,92.055,hip-hop
51486,Varinder Brar,Jatt Life,Jatt Life,61,242772,False,0.613,0.583,-6.068,0,0.113,0.143,0.0,0.114,0.565,183.982,hip-hop
51487,Sukhwinder Singh,Taal (Original Motion Picture Soundtrack),Taal Se Taal - Western Version,62,154200,False,0.771,0.72,-11.742,1,0.0867,0.203,0.0011,0.335,0.492,94.968,hip-hop
51488,Anirudh Ravichander,Vikram (Original Background Score),Porkanda Singam EDM Version (Additional Song),60,149433,False,0.687,0.769,-5.604,0,0.0464,0.105,0.256,0.159,0.413,158.953,hip-hop
51490,Anirudh Ravichander;Inno Genga,Gang Leader (Original Motion Picture Soundtrack),Hoyna Hoyna,59,271937,False,0.713,0.727,-7.166,0,0.0388,0.183,1.22e-06,0.0756,0.515,97.025,hip-hop
51498,Stephen Zechariah,Adi Penne (Dad's Love),Adi Penne - Dad's Love,61,191650,False,0.581,0.56,-7.932,0,0.0278,0.835,0.0,0.372,0.445,102.935,hip-hop
51500,Kendrick Lamar,DAMN.,HUMBLE.,84,177000,True,0.908,0.621,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,hip-hop
51501,Jack Harlow,First Class,First Class,86,173947,True,0.905,0.563,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,hip-hop
51502,G-Eazy;Halsey,The Beautiful & Damned,Him & I (with Halsey),79,268866,True,0.589,0.731,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,hip-hop
51503,Eminem;Dina Rae,The Eminem Show,Superman,86,350320,True,0.802,0.755,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,hip-hop
51504,Travis Scott,Birds In The Trap Sing McKnight,goosebumps,84,243836,True,0.841,0.728,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,hip-hop
51505,Emiway Bantai,KR L$DA SIGN,KR L$DA SIGN,59,492160,True,0.709,0.716,-4.644,1,0.246,0.129,0.0,0.243,0.608,139.961,hip-hop
51506,AP Dhillon;Gurinder Gill;Gminxr,Feels,Feels,62,151304,False,0.71,0.698,-6.489,0,0.0368,0.108,0.0,0.098,0.0823,91.976,hip-hop
51507,The Kid LAROI,Thousand Miles,Thousand Miles,81,164781,True,0.376,0.657,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,hip-hop
51508,The Kid LAROI,F*CK LOVE (SAVAGE),WITHOUT YOU,80,161384,True,0.662,0.413,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,hip-hop
51509,Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,False,0.59,0.414,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002,hip-hop
51510,Sultaan;Gavy Dhaliwal;Bhallwaan;Swapan Sekhon;Gur Chahal,Puff Puff Pass,Puff Puff Pass,60,291818,True,0.666,0.618,-5.875,0,0.185,0.218,0.0,0.197,0.56,175.94,hip-hop
51511,Maninder Buttar,Laare,Laare,60,270545,False,0.384,0.658,-5.125,1,0.05,0.201,0.0,0.245,0.67,82.43,hip-hop
51512,Tegi Pannu;Manni Sandhu,Roll Deep,Roll Deep,61,182378,False,0.753,0.687,-6.375,0,0.149,0.52,2.32e-06,0.0663,0.754,90.621,hip-hop
51513,Sukhbir;Ikka,Hindi Medium,Oh Ho Ho Ho (Remix),60,244416,False,0.676,0.935,-3.499,0,0.0892,0.00917,0.0,0.097,0.802,144.944,hip-hop
51514,AP Dhillon;Gurinder Gill;Gminxr;Shinda Kahlon,HIDDEN GEMS,AGAINST ALL ODDS,62,170126,False,0.828,0.642,-8.459,0,0.306,0.227,7.51e-06,0.275,0.726,158.028,hip-hop
51515,Vishal Dadlani,Bang Bang (Original Motion Picture Soundtrack),Tu Meri,62,257089,False,0.679,0.687,-5.522,1,0.0294,0.0779,0.0,0.704,0.424,127.961,hip-hop
51516,Guru Randhawa;Yo Yo Honey Singh;Divya Khosla Kumar,Designer,Designer,60,219095,False,0.41,0.907,-3.105,0,0.101,0.0689,0.0,0.247,0.793,194.179,hip-hop
51517,Sidhu Moose Wala;Sunny Malton,B-Town (feat. Sunny Malton),B-Town (feat. Sunny Malton),60,182117,False,0.752,0.861,-3.582,0,0.163,0.327,0.0,0.126,0.666,113.396,hip-hop
51518,Yo Yo Honey Singh;Neha Kakkar,The Neha Kakkar Collection,Manali Trance,61,203206,False,0.614,0.842,-4.109,1,0.0745,0.00814,1.33e-05,0.212,0.915,156.051,hip-hop
51519,Ajay-Atul;Shreya Ghoshal,Agneepath (Original Motion Picture Soundtrack),Chikni Chameli,62,301586,False,0.693,0.956,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,hip-hop
51521,Vishal Dadlani;Amit Trivedi,Udta Punjab,Ud-daa Punjab,59,274701,False,0.909,0.906,-3.701,1,0.206,0.09,1.25e-05,0.287,0.625,121.996,hip-hop
51522,Sidhu Moose Wala,Pbx 1,Trend,59,221818,False,0.626,0.725,-5.482,1,0.207,0.0755,0.0,0.245,0.556,179.953,hip-hop
51523,Eminem,Venom (Music From The Motion Picture),Venom - Music From The Motion Picture,74,269573,True,0.75,0.789,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,hip-hop
51525,Badshah;Neeti Mohan,"Bad Boy (From ""Saaho"")","Bad Boy (From ""Saaho"")",61,178496,False,0.892,0.848,-4.818,1,0.183,0.242,0.013,0.0992,0.523,105.013,hip-hop
51526,Sidhu Moose Wala;Afsana Khan,Unfuckwithable (Bonus Track from Moosetape),Unfuckwithable (Bonus Track from Moosetape),59,283636,False,0.713,0.747,-4.492,0,0.128,0.117,5.51e-06,0.451,0.711,88.058,hip-hop
51529,Raftaar,Zero to Infinity,Baby Marvake Maanegi,59,187541,False,0.658,0.815,-5.898,1,0.0559,0.00132,0.0106,0.178,0.559,179.993,hip-hop
51530,Anirudh Ravichander,Master (Original Background Score),JD Intro - Background Score,60,80000,False,0.656,0.925,-8.13,1,0.093,0.00898,0.0101,0.108,0.0793,100.032,hip-hop
51531,Anirudh Ravichander;Roop Kumar Rathod;Shreya Ghoshal,3 (Original Motion Picture Soundtrack),Nee Paata Madhuram - The Touch of Love,58,263826,False,0.649,0.57,-6.17,0,0.029,0.174,1.01e-05,0.496,0.506,110.061,hip-hop
51534,Sidhu Moose Wala,Snitches Get Stitches,Goat,59,80062,False,0.756,0.855,-3.352,0,0.208,0.222,0.0,0.188,0.525,92.905,hip-hop
51542,Hiphop Tamizha,Kathakali (Original Motion Picture Soundtrack),Azhage,59,218158,False,0.717,0.79,-6.418,0,0.0342,0.308,0.0,0.0871,0.536,128.123,hip-hop
51546,Sidhu Moose Wala,Moosetape,Sidhu Son,59,217142,False,0.571,0.732,-6.068,0,0.154,0.116,0.0,0.378,0.584,82.825,hip-hop
51548,Arjun;Badshah;Bohemia;Diljit Dosanjh;Fateh;Gippy Grewal;Girik Aman;Gupz Sehra;Guru Randhawa;Hans Raj Hans;Harjit Harman;Harrdy Sandhu;Labh Janjua;Neha Kakkar;Ranjit Bawa;Sharry Mann;Sukhbir;Surjit Bindrakhia;Yo Yo Honey Singh;Amit Trivedi;Anand Raj Anand;Atul Sharma;B Praak;Beat Minister;Dr Zeus;Intense;Manj Musik;Mista Baaz;Preet Hundal;Vee;DJ Yogii,Punjabi Mashup,Punjabi Mashup,61,306572,False,0.418,0.931,-4.584,1,0.174,0.0028,7.71e-05,0.332,0.707,129.994,hip-hop
51549,Anirudh Ravichander;Alisha Thomas,Maari (Original Motion Picture Soundtrack),Don'u Don'u Don'u - The Don's Romance,59,195709,False,0.776,0.82,-4.405,0,0.0414,0.287,0.000361,0.242,0.773,89.982,hip-hop
51551,Rusha & Blizza,Bazaar,Huzur (Reprise),59,296092,False,0.641,0.475,-15.918,0,0.0413,0.385,0.0646,0.0771,0.0399,106.938,hip-hop
51552,Benny Dayal;Shalmali Kholgade,Cocktail (Original Motion Picture Soundtrack),Daaru Desi,59,269200,False,0.703,0.781,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,hip-hop
51553,AP Dhillon;Gurinder Gill;Money Musik,Not by Chance,Chances,61,172235,False,0.621,0.705,-5.604,0,0.222,0.195,4.19e-06,0.292,0.437,85.036,hip-hop
51555,Sidhu Moose Wala,Pbx 1,Badfella,59,217531,False,0.616,0.844,-4.674,1,0.201,0.124,0.0,0.255,0.785,177.916,hip-hop
51559,Mika Singh;Payal Dev;Neha Kakkar;Badshah,Ginny Weds Sunny (Original Motion Picture Soundtrack),Sawan Mein Lag Gayi Aag,61,226615,False,0.792,0.813,-3.687,1,0.0513,0.388,2.29e-05,0.0541,0.868,130.058,hip-hop
51600,Metro Boomin;Gunna,NOT ALL HEROES WEAR CAPES (Deluxe),Space Cadet (feat. Gunna),81,203266,True,0.901,0.464,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,hip-hop
51601,Mustafa Zahid,Awarapan (Original Soundtrack),Toh Phir Aao,60,348280,False,0.459,0.563,-6.369,0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,hip-hop
51602,AFKAP,Aaina,Aaina,60,180618,False,0.578,0.556,-7.919,0,0.146,0.726,0.0012,0.171,0.116,129.303,hip-hop
51603,Yo Yo Honey Singh,Yo Yo Honey Singh Is Back,"Chaar Botal Vodka (From ""Ragini Mms 2"")",59,225837,False,0.877,0.881,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,hip-hop
